ACCELEROMETER X (m/s2),ACCELEROMETER Y (m/s2),ACCELEROMETER Z (m/s2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (T),MAGNETIC FIELD Y (T),MAGNETIC FIELD Z (T),LABEL,SUBJECT
-10.2699,0.4537,1.1672,0.0941,-0.0532,-0.2412,1.72,-28.29,-8.14,2,3
-7.4005,0.9613,1.4222,0.9731,-0.03,0.509,3.01,-28.87,-6.49,2,3
-8.3294,-0.1664,0.6165,-0.526,-0.0672,0.3025,1.2,-33.27,-1.82,2,3
-10.2663,0.0994,0.4226,2.4948,-0.1577,-0.4501,9.58,-25.9,15.98,2,3
-8.8933,0.0371,1.9225,2.16,-0.4356,-0.8893,16.13,8.74,21.31,2,3
-9.2129,1.1887,3.6775,0.4062,0.5393,-0.0396,10.05,27.44,11.26,2,3
-9.5074,0.0742,1.4712,0.5039,0.149,-0.2161,8.5,28,11.4,2,3
-9.2093,-2.2517,2.0602,-1.0996,-0.9255,1.7105,2.08,32.19,3.07,2,3
-10.7093,2.5726,3.6775,-0.2633,-0.022,0.0636,6.72,27.54,1.04,2,3
-9.7001,0.0192,0.8942,0.0427,0.0641,-0.3456,5.1,27.92,6.71,2,3
-8.5281,0.4034,3.7721,-0.0703,-0.231,0.4167,2.94,28.36,7.34,2,3
-10.471,2.3655,4.8985,0.6212,1.1484,-0.2497,5.6,24.4,5,2,3
-10.0509,0.3208,1.3743,-0.2694,0.0959,-0.0121,-1.11,27.51,10.01,2,3
-7.4579,1.2186,2.4229,0.5724,-0.2139,0.3336,-2.64,27.95,8.38,2,3
-8.1343,0.9936,1.8842,-0.9414,0.5082,-0.353,1.15,24.3,8.67,2,3
-10.3837,-0.0922,1.2366,-0.5315,-0.2853,0.0624,-0.84,18.74,19.87,2,3
-9.2105,1.0511,3.3411,-1.1112,0.1136,0.3324,3.19,12.06,19.58,2,3
-10.398,-1.7657,-0.5399,-2.9975,0.6249,0.261,-0.89,-13.68,23.15,2,3
-9.7827,0.2873,0.735,-2.1228,-0.1265,0.3165,-3.47,-25.34,6.32,2,3
-8.3246,0.3687,3.0969,-0.1405,-0.2646,1.1492,-7.49,-27.25,-4.8,2,3
-10.9511,1.9477,3.8666,0.1521,0.2785,0.1846,-12.28,-28.62,-8.59,2,3
-9.4918,1.0139,0.9661,0.2633,0.1979,-0.5863,-10.8,-28.3,-9.4,2,3
-9.1722,0.3615,3.1639,-0.7428,-0.3947,1.1143,-4.82,-26.66,-8.46,2,3
-8.8657,3.6559,3.875,-0.1454,0.0042,-0.0353,-11.3,-29.2,-11.5,2,3
-10.0126,0.5519,1.0906,0.2003,0.0775,-0.331,-2.63,-26.68,-12.01,2,3
-7.768,0.565,3.5291,0.0941,-0.2016,0.1724,-0.91,-26.49,-10.97,2,3
-9.5469,-0.917,1.2881,-0.2309,0.1893,0.0465,-5.2,-30.8,-9.6,2,3
-10.3525,0.3675,1.6568,0.3164,0.196,-0.229,0.45,-28.78,-8.33,2,3
-7.4484,0.6129,1.986,0.4209,0.1044,-0.0573,1.32,-31.38,-5.05,2,3
-7.4053,-0.3926,0.7626,-0.2004,-0.2945,-0.2528,4.1,-31.7,5.45,2,3
-10.3956,0.0766,0.2586,2.4978,-0.4814,-0.5136,12.33,-9.31,27.22,2,3
-8.5437,0.7051,2.7282,1.6011,-0.2609,-0.7158,16.52,8.82,20.27,2,3
-11.1821,0.9038,3.8439,0.325,0.2437,-0.1508,11.06,28.05,7.44,2,3
-9.7995,0.3436,1.8112,0.5278,0.1154,-0.13,9.5,29.3,7.8,2,3
-10.3669,-1.1325,1.2977,0.7648,-0.0013,-0.1874,4.28,32.63,2.95,2,3
-9.1854,1.4437,4.9608,0.3579,-0.1363,0.1027,7,28.89,0.4,2,3
-9.6546,-0.2897,1.0774,-0.0342,-0.107,-0.1776,6.17,29.07,4.03,2,3
-10.1754,-1.5933,0.2274,0.1344,-0.7258,0.5694,1.6,32,6,2,3
-11.1678,0.5974,2.4397,0.7837,0.9663,0.1791,4.53,28.14,3.68,2,3
-10.3477,0.1161,0.8392,0.3708,0.0109,-0.4281,3.92,26.03,8.37,2,3
-9.0297,1.5347,5.2122,-0.8864,-0.6219,1.5212,-1.56,29.07,5.46,2,3
-9.8474,1.8531,4.8076,-0.0782,0.339,-0.3334,1.3,26.6,4.3,2,3
-10.1047,0.1736,0.8643,-0.9249,-7.00E-04,-0.0579,-1.05,24.24,14.77,2,3
-9.9611,0.3723,4.2018,-1.7899,-0.5816,0.9824,2.08,16.26,17.87,2,3
-9.76,-1.2534,1.3072,-1.722,0.9841,0.5297,0.99,-10.84,23.76,2,3
-10.2137,0.3232,1.4437,-0.8729,0.295,-0.1404,-3.16,-24.8,14.57,2,3
-9.3685,-0.7183,2.4505,-0.8491,0.6316,-0.0665,-3.03,-26.19,1.69,2,3
-8.4072,1.2689,2.7833,-0.6402,0.1924,0.4784,-13.32,-28.2,-8.72,2,3
-8.5856,0.9553,1.251,-0.0238,0.1667,-0.6327,-13.2,-28,-11.2,2,3
-10.501,1.0367,1.0977,-0.0086,-0.3122,0.052,-6.7,-26,-10.9,2,3
-8.3869,2.2122,2.8347,0.9493,-0.0489,0.4906,-8.68,-27.76,-10.88,2,3
-9.4511,-0.4226,0.2239,-0.2346,0.1264,-0.7354,-10.9,-29.3,-10.8,2,3
-10.7093,1.7693,1.6496,0.3042,-0.3281,-0.1691,-3,-27.5,-10,2,3
-8.2803,2.2254,2.5845,-1.0532,0.7745,0.1748,-6.86,-31.67,-8.39,2,3
-9.8174,0.0742,0.1269,-0.1405,0.4166,-0.3084,-7.4,-31.9,-9.2,2,3
-10.1406,1.5694,2.0219,0.6512,-0.4527,-0.3658,-1.95,-29.39,-10.37,2,3
-7.9763,1.8304,1.5921,-0.2908,0.6805,-0.3133,-1.21,-32.33,-5.61,2,3
-9.5684,-0.1018,0.6907,0.4355,0.6664,0.0142,2.09,-32.77,3.03,2,3
-10.2867,0.0359,0.085,2.3475,-0.3849,-0.4971,11.52,-19.7,21.85,2,3
-8.7843,1.324,2.7126,1.9132,-0.1063,-0.9418,17.56,7.27,19.98,2,3
-9.0537,1.6819,3.7062,0.9212,0.1973,-0.0915,12.52,26.97,9.05,2,3
-9.4703,0.6069,2.2853,-0.9096,0.2693,-0.0817,10.9,28.4,7.3,2,3
-10.7045,-0.8751,0.3879,-1.1765,-0.8302,1.4204,7.36,30.55,4.84,2,3
-9.3984,4.1492,4.4772,-0.0965,0.0488,0.0026,10.55,25.59,0.46,2,3
-9.4224,1.1349,1.069,0.2584,0.0989,-0.4397,8.56,26,7.99,2,3
-8.1008,-0.9732,2.6935,-0.0251,-1.1106,0.4008,5.81,27.6,9.27,2,3
-10.0521,3.322,3.146,-0.3128,0.1466,0.1809,8.52,24.08,3.37,2,3
-9.1327,0.7733,0.5303,0.2798,-0.0593,-0.433,6.41,22.72,10.84,2,3
-9.347,-0.5938,0.5351,-0.9377,-0.4625,1.0239,1.85,26.13,10.03,2,3
-11.8764,1.9237,1.974,0.1118,0.3561,0.3929,3.58,24.92,5.5,2,3
-9.7683,1.1863,0.8894,-1.2028,0.204,0.0997,1.45,20.92,16.64,2,3
-10.5644,0.8523,4.0139,-0.6048,-0.4747,0.6263,2.23,15.66,20.08,2,3
-8.3749,1.5933,1.8196,-1.3012,0.6688,1.1681,0.95,-9.89,23.96,2,3
-9.238,1.2845,1.0977,-0.4802,0.0928,-0.0524,-6.82,-23.6,18.87,2,3
-9.809,1.3252,0.3196,-1.3329,-0.2047,0.1382,-7.27,-27.35,12.04,2,3
-8.1858,1.5634,4.4377,-1.3677,0.1973,0.9616,-11.39,-28.91,-4.06,2,3
-8.339,0.4106,3.6045,-0.4563,0.2266,0.0062,-14.9,-27.5,-11.9,2,3
-9.347,0.8847,0.8727,0.3689,-0.1485,0.5426,-9.1,-26.1,-12,2,3
-9.147,-1.0187,2.8287,0.2633,-1.2395,0.3459,-6.7,-27,-8.7,2,3
-9.6977,1.8998,4.4748,0.4856,0.4208,-0.166,-8.1,-27,-11.7,2,3
-9.6163,0.0012,-0.2634,-0.6591,0.0274,-0.1221,-2.36,-27.51,-6.19,2,3
-9.0369,0.6967,4.3574,-0.9939,-1.4704,1.3367,1.1,-26.4,-5.7,2,3
-12.0799,0.4345,3.6368,0.0452,-0.19,0.0875,-4.73,-29.41,-11.25,2,3
-10.2424,0.2143,1.1073,-0.3812,0.2999,-0.0885,0.38,-27.69,-10.07,2,3
-8.7532,1.3934,6.7588,-0.6243,-0.2713,0.4375,2.9,-26.8,-9.6,2,3
-12.9694,0.2454,3.2106,-0.3623,-0.0495,0.2591,-1.3,-30.9,-9.8,2,3
-10.5321,-0.48,0.5148,1.2174,0.0965,-0.2687,5.8,-30.29,-0.1,2,3
-9.3134,0.6919,2.1596,2.0128,0.0256,-0.4257,14.51,-21.25,17.33,2,3
-8.673,1.1193,3.8535,1.6292,0.1435,-0.659,19.66,12.79,22.65,2,3
-9.8845,-0.5698,1.1121,1.0055,0.821,-0.2424,14.46,24.33,18.31,2,3
-10.829,0.7769,0.832,0.7465,0.0274,-0.4379,8.04,32.36,11.74,2,3
-13.4339,5.2373,2.0686,0.0341,0.256,-0.5327,19.76,-43.31,6.67,3,3
-6.5661,1.3599,-0.3484,1.6797,-0.0947,0.1814,23.78,-44.11,25.62,3,3
-4.5969,-1.4138,-0.6716,3.0395,-1.813,-0.917,34.49,-20.04,46.64,3,3
-10.8529,3.626,-2.5043,0.8844,0.3439,0.6481,41.18,6.33,36.52,3,3
-7.9368,1.7621,0.1724,1.1782,-0.0696,-0.614,37.39,17.22,26.4,3,3
-7.3777,0.395,-0.0766,-0.1565,0.1472,-0.5865,38.12,16.62,24.46,3,3
-11.91,3.723,-2.0063,-0.2585,0.3409,0.1013,37.3,15.4,24.8,3,3
-13.4913,5.5569,6.4739,1.4946,0.4295,-0.7093,34.8,14.7,26.7,3,3
-8.6084,2.4541,0.5291,-0.4039,0.8516,-0.6543,33,13.41,27.84,3,3
-5.2074,0.7721,0.1089,-0.8688,1.0183,0.3512,30.6,12.5,31.2,3,3
-12.1889,5.5486,3.6332,-1.5829,0.9792,0.0794,25.92,-5.12,40.93,3,3
-6.5146,1.4377,-1.0223,-2.2481,0.4319,-0.2578,19.55,-26.23,38.39,3,3
-7.3873,1.3503,3.3339,-1.7484,0.4014,0.0763,17.36,-38.6,11.98,3,3
-11.1235,0.5327,0.7829,0.703,-1.4416,0.5296,15.31,-36.04,0.99,3,3
-13.7104,2.7665,0.2346,0.1721,-0.1698,-0.8907,16.7,-36,0.7,3,3
-3.547,2.4768,0.1197,0.1123,-0.0427,0.4899,19.7,-36,0.3,3,3
-9.3314,0.2011,1.8591,0.6572,-1.1362,0.5418,23,-35.41,-0.01,3,3
-9.0058,3.043,-0.2227,-0.6306,0.6488,-0.6396,22.76,-37.82,1.67,3,3
-5.9113,1.5586,0.7554,1.3377,0.1228,0.35,23.4,-39.4,2.5,3,3
-5.9268,-0.1365,-0.9601,2.0774,-0.4331,-0.3336,28.82,-40.91,28.41,3,3
-12.0787,1.4928,-0.8499,1.7891,-0.1051,0.1685,34.64,-18.73,46.07,3,3
-14.6178,5.794,3.6368,1.5942,-0.2706,-0.1247,39.48,11.93,34.99,3,3
-9.645,4.4101,0.5195,-0.2769,0.5962,-0.6311,39.36,14.88,28.45,3,3
-8.7472,2.7593,-1.3671,0.0787,0.1411,0.5986,36.63,19.17,22.9,3,3
-12.6354,3.723,1.306,0.0524,0.0098,-0.2847,35.44,16.69,26.29,3,3
-9.7444,2.2206,1.883,-0.0142,0.6176,-0.4826,33.63,15.25,28.23,3,3
-5.1044,2.6252,-0.0467,0.1526,0.1619,0.5943,31.39,14.74,29.46,3,3
-11.4168,1.3623,0.8056,0.1978,-1.2077,0.3836,29.29,12.44,32.1,3,3
-14.9111,3.9899,-1.8136,-1.6299,0.5535,-0.2792,27.23,2.74,37.66,3,3
-5.9185,0.2693,-0.3304,-2.2347,0.2499,-0.1064,20,-21.66,42.62,3,3
-11.8705,1.1564,-1.1756,-0.7552,-0.3476,-0.2713,16.43,-38.79,21.01,3,3
-14.054,3.2573,-1.2617,-0.7436,0.3733,0.8655,16.33,-37.3,4.51,3,3
-9.2751,0.9816,0.7039,-0.0997,0.3781,0.6994,17.19,-33.73,-2.03,3,3
-6.8546,0.3603,1.3671,0.7158,-1.4276,0.2614,18.76,-33.93,-1.73,3,3
-11.4766,4.1288,-1.6604,-0.3276,-0.0317,0.9413,20.52,-36.67,0.74,3,3
-6.3111,1.4904,1.0546,0.9125,-0.8149,-1.0721,22.01,-37.35,-0.22,3,3
-5.6395,1.1193,0.1293,0.3981,0.0739,-0.1448,23.45,-39.58,3.15,3,3
-9.25,0.3017,-0.2717,1.2234,-0.2969,0.4483,24.91,-43.38,24.3,3,3
-13.8804,1.5586,-1.0882,2.0035,-0.7752,0.3158,34.29,-22.86,43.21,3,3
-14.0959,3.3279,-2.0351,0.5148,-0.8112,-0.9322,37.41,3.87,41.5,3,3
-11.3425,1.579,2.1524,1.5508,0.3281,-0.3739,34.98,20.22,26.5,3,3
-14.3066,1.6269,1.7633,1.2063,-2.0109,0.0103,36.3,18.2,26.3,3,3
-12.3481,1.8711,1.2366,-1.1418,0.4661,-0.4448,37.08,15.4,25.14,3,3
-4.2473,2.7629,0.7302,0.4275,0.7972,-0.1479,34.21,14.67,27.52,3,3
-5.515,0.3005,0.2777,-0.0594,-0.5992,-0.0459,31.97,12.51,31.3,3,3
-7.8626,3.5973,-1.0989,-0.7081,0.2376,1.1178,30.5,13.1,31.1,3,3
-11.7807,1.8675,1.7514,-0.6568,-0.1362,0.3396,29.41,3.2,35.7,3,3
-8.6969,3.4381,-0.8703,-2.2634,0.4991,-0.1296,21.08,-17.05,41.77,3,3
-6.1866,0.17,-0.8847,-0.4302,0.2902,-0.413,19.04,-36.68,21.93,3,3
-9.4439,0.261,0.917,-0.2115,-0.9456,0.5583,17.77,-35.74,3.68,3,3
-12.7156,1.5909,-0.589,-0.2017,0.7667,0.6438,17.6,-35.9,1,3,3
-10.7943,3.48,5.6312,0.089,-0.2394,-0.1503,18.9,-34.8,-1.3,3,3
-7.1982,1.33,0.9637,0.0958,-0.3708,0.5314,20.4,-35.8,-1.2,3,3
-12.05,5.1487,0.3711,-0.4216,0.1967,1.3047,22.4,-35.7,-2.6,3,3
-16.2052,1.5383,3.4752,1.4317,-0.4832,-0.1674,20.9,-39.1,0,3,3
-8.6826,1.7968,0.3807,0.9009,0.3885,-0.5786,22.91,-44.87,18.45,3,3
-6.122,0.9218,0.2849,1.9204,-0.2065,0.7666,33.34,-28.11,42.02,3,3
-7.7895,-0.2538,-0.2011,2.2161,-1.353,-0.3067,36.91,-2.77,44.67,3,3
-9.1889,3.5614,-1.0786,0.9528,0.2688,-0.0544,38.14,14.81,29.22,3,3
-8.91,2.3691,1.063,0.91,-0.3671,-0.1424,36.95,16.96,27.57,3,3
-6.754,0.2358,-0.4669,-0.4613,0.3195,-0.2242,37.31,16.18,23.61,3,3
-10.5477,3.0191,-0.7757,-0.5237,0.3873,0.8997,35.9,15.6,25.7,3,3
-13.4363,2.247,0.6883,1.2399,-1.6127,0.1936,33.88,13.43,26.16,3,3
-12.5791,3.5171,-0.8583,-0.6776,0.325,0.1649,31.5,14.6,27.3,3,3
-8.4204,2.1081,1.5886,-0.8285,0.3287,0.1753,29.48,11.1,32.3,3,3
-9.2356,0.5124,-0.3124,-2.0068,-0.1411,0.3677,22.14,-7.01,42.03,3,3
-13.8026,1.1851,-1.6616,-2.7277,0.2786,-0.1766,17.38,-32.97,33.78,3,3
-10.8386,3.8271,7.2592,-1.9537,-0.1185,0.0219,16.12,-35.45,2.34,3,3
-7.8434,1.4617,1.0068,-1.1877,0.2193,-0.4411,17.2,-35.2,1.7,3,3
-5.1463,2.0746,0.5124,-0.0631,0.7392,0.973,18.9,-33.5,-1.6,3,3
-10.7332,0.893,0.0958,1.422,-1.2914,-0.4264,19.3,-35.7,-0.3,3,3
-7.6507,1.6915,0.3077,-0.2769,0.3562,-0.5779,21.9,-35.5,-1.2,3,3
-5.3247,2.2529,-0.5052,0.2668,-0.2614,0.6194,22.9,-37.1,-0.4,3,3
-9.4834,1.1277,0.6596,1.9626,-1.1698,-0.2114,22.94,-41.63,5.09,3,3
-13.6853,2.2948,-1.2462,1.5997,-0.3421,0.3891,23.6,-43.44,28.25,3,3
-14.0456,2.4995,3.6332,2.2992,-0.2284,-0.9072,37.71,-12.32,44.51,3,3
-8.8119,2.5965,2.4505,1.0609,-0.193,0.4685,36.34,6.8,41.48,3,3
-10.2268,3.7122,-1.2282,0.3377,-0.014,0.1282,39.92,14.74,26.19,3,3
-12.6737,2.6671,0.4764,1.2796,-0.755,0.3695,38.1,15.8,26.1,3,3
-12.1949,1.2749,0.6943,-0.2665,0.4533,-0.8522,37.5,15.4,23,3,3
-4.7669,2.5211,-0.0479,-0.137,0.1949,0.5668,34.9,15.5,25.9,3,3
-6.5577,1.3515,0.3412,-0.3361,-0.5009,0.1716,32.49,14.5,27.79,3,3
-11.2144,3.3411,-4.1049,-1.0551,-0.0782,1.2809,30.7,14.7,28.5,3,3
-11.7424,3.0885,1.3719,-0.647,0.3116,-0.1082,29.56,6.1,34.11,3,3
-6.6116,2.891,-0.1365,-1.823,0.4136,0.1508,20.47,-15.07,42.23,3,3
-6.4608,-0.2837,0.0024,-1.6269,0.2737,0.138,15.64,-37.87,17.58,3,3
-8.8609,1.239,1.9249,0.2864,-0.8552,0.2712,17.43,-35.51,5.29,3,3
-11.9483,1.9273,-2.1213,-0.8437,0.5076,0.532,17.4,-34.9,1.4,3,3
-15.1553,4.1599,7.2137,1.0628,-0.1692,-0.6586,18.2,-35.6,1,3,3
-6.9037,0.6907,0.6153,-0.4809,0.2841,-0.2096,21.85,-35.96,1.99,3,3
-12.5109,4.7046,3.7445,-0.1394,0.6659,0.5723,22.24,-36.6,-0.25,3,3
-13.8181,-0.6033,2.6372,-0.1742,0.0147,0.0696,22.64,-39.26,1.4,3,3
-11.8824,2.9664,1.5574,1.4061,-0.6622,-1.1118,23.21,-45.21,15.09,3,3
-7.6926,-0.8882,-0.5974,2.5508,0.1937,0.2296,35.38,-26,41.52,3,3
-8.8909,3.225,1.7083,1.8654,-0.4789,0.0934,34.83,-1.01,45.36,3,3
-17.8775,2.1069,-4.9452,0.6217,0.4087,-0.096,38.01,13.84,30.71,3,3
-7.2772,2.2733,0.5291,1.6205,0.5162,-0.6415,36.34,16.76,26.05,3,3
-4.9608,0.6165,1.2246,-0.6018,0.157,-0.6293,34,16.29,27.08,3,3
-9.1542,2.1452,-2.7354,-1.0594,-0.0452,1.6181,32.6,15.5,25.24,3,3
-20.7206,4.7393,11.6837,1.6168,0.1191,-0.4588,30.74,12.08,31.16,3,3
-12.8293,2.8515,-1.2402,-1.9567,1.2138,-0.5847,27.41,3.4,36.92,3,3
-8.193,1.482,-3.2944,-1.625,0.3219,-0.2194,21.87,-16.53,41.97,3,3
-14.0216,-1.087,2.8826,-2.8468,0.1827,0.9749,19.5,-35.32,26.15,3,3
-11.3749,1.1001,-0.68,-1.2048,0.0764,-0.479,16.41,-36.85,4.86,3,3
-6.5206,2.1907,0.7266,0.0292,0.4912,0.4062,18.1,-35.8,2.2,3,3
-7.0366,1.4976,-0.3448,0.0231,-0.43,0.0103,20.25,-35.78,0.48,3,3
-9.3254,2.8084,1.3192,-0.7087,0.8076,-0.5786,20.06,-37.18,0.45,3,3
-8.017,1.5622,1.6125,1.1538,-0.2596,-0.1998,21.25,-37.21,-1.82,3,3
-7.5417,1.1289,1.3779,-0.3685,-0.0336,-1.0886,22.39,-40.78,3.25,3,3
-10.2592,2.5618,-0.346,1.7286,-1.036,0.3341,24.28,-42.09,28.26,3,3
-16.666,1.7813,4.0103,1.7763,1.7275,-0.7032,36.54,-8.29,46.47,3,3
-9.9024,2.5103,1.8124,-0.2164,-0.8723,-0.3727,39.34,7.21,35.49,3,3
-2.5271,1.3324,1.5682,0.8868,0.6934,1.1252,36.05,18.44,23.15,3,3
-14.0312,2.958,2.7019,1.6632,0.146,0.1459,36.4,16.37,24.75,3,3
-5.7341,0.8332,1.0642,-0.3056,0.3336,-0.4319,34.76,15.27,24.11,3,3
-4.7226,2.162,-0.5866,0.1611,0.0788,0.8869,31.64,14.62,27.02,3,3
-13.0304,0.2322,-0.1221,-1.5432,-1.3366,-0.1106,28.6,5.57,34.11,3,3
-16.7738,3.0777,-2.6635,-2.8804,0.9212,-0.3574,21.89,-19.3,40.01,3,3
-5.4085,0.7422,-1.4868,-0.2683,0.683,-0.6775,18.66,-37.26,18.4,3,3
-5.6695,-0.0515,-1.8459,0.1459,0.8088,-0.6604,18.28,-37.69,9.45,3,3
-7.908,2.7593,-2.4205,0.1837,1.1246,1.4196,18.6,-36.6,3.6,3,3
-15.9131,2.8587,4.4257,0.714,-0.4337,-0.6378,19.86,-34.71,-2.27,3,3
-13.5895,3.2825,2.2098,-0.732,0.5742,-0.5865,20.37,-36.61,-2.25,3,3
-9.7755,2.4361,3.0406,1.7256,-0.2712,-0.6592,23.79,-35.35,-2.48,3,3
-7.0126,0.5638,0.8571,1.6706,-1.1435,0.014,26.64,-42.01,11.85,3,3
-14.613,2.0602,-0.8272,1.7598,-0.7715,0.4691,29.5,-31.7,41.37,3,3
-12.159,0.5207,2.6492,2.7054,-0.1099,-1.0856,39.18,3.44,40.46,3,3
-7.5082,1.0654,0.7099,0.2363,-0.0153,-0.9066,36.28,18.91,27.57,3,3
-2.2936,0.65,1.0678,0.1581,0.8736,0.8454,37.11,18.6,20.24,3,3
-7.6183,-0.3891,0.1712,-0.0686,-0.865,0.485,35.43,17.98,22.38,3,3
-16.2602,3.1651,-0.3962,-1.2274,1.171,-0.3776,34.4,16.6,23.4,3,3
-4.0582,2.2242,1.1971,0.0805,0.0214,-0.7881,30.5,16.26,26.76,3,3
-6.8151,2.2721,-0.346,-1.6959,-0.5577,0.2076,26.59,11.15,34.67,3,3
-8.248,1.1744,-6.183,-2.9628,0.81,0.6975,22.03,-14.28,43.27,3,3
-14.5244,-1.1516,4.9823,-2.9402,-0.3628,1.0464,18.93,-36.92,15.67,3,3
-13.2974,1.7945,-0.3891,-2.2988,0.5871,0.3414,18.49,-35.66,4.38,3,3
-5.8706,1.075,0.9194,-0.0612,0.6042,0.5839,19.3,-34.2,0.7,3,3
-10.5273,-0.249,1.1779,0.4275,-0.372,1.0897,22.81,-33.19,-1.1,3,3
-14.8632,3.4093,-1.6424,-0.5151,0.3305,1.3567,22.05,-36.83,1.69,3,3
-8.934,1.9968,2.5774,0.7066,0.4423,0.3573,25.53,-37.34,2.03,3,3
-6.1507,-0.0479,1.4557,1.0994,-0.6652,-0.0098,25.14,-40.55,5.62,3,3
-9.7959,2.302,0.4046,1.6907,-0.325,0.2284,26.03,-41.04,30.82,3,3
-19.508,2.6504,1.1971,1.9259,0.3348,-0.9414,38.32,-0.01,40.75,3,3
-4.1324,1.5167,1.8794,-0.418,-0.2724,-0.639,36.47,14.81,31.5,3,3
-3.4584,1.2665,-2.2673,0.9241,1.4105,1.2693,35.38,20.09,20.16,3,3
-16.3823,-0.6321,5.0685,0.5081,-1.3445,-0.5303,35.49,15.96,24.07,3,3
-10.4746,1.6604,2.0111,-0.4302,0.9004,-0.7319,34.18,13.46,26.35,3,3
-3.626,2.0267,-0.1006,-0.6073,0.7221,0.587,32.1,12.4,28.9,3,3
-6.2441,1.3791,-0.8727,-1.6953,-0.934,0.2431,26.77,1.28,38.81,3,3
-13.0328,4.1982,-3.4872,-2.4748,0.3488,-0.7649,20.79,-25.34,37.21,3,3
-7.3909,1.2234,-1.2139,-0.4406,0.5761,0.0042,19.33,-36.42,12.07,3,3
-3.7469,-1.8328,-0.2933,0.017,-0.7739,0.466,20.86,-34.75,2.49,3,3
-8.6526,2.7833,-3.0119,-1.4247,-0.4697,-0.8327,19.42,-36.2,2.19,3,3
-17.7494,5.272,7.5082,0.9119,0.3103,-0.3287,20.72,-36.73,0.94,3,3
-10.5189,4.3048,0.8308,0.0811,0.0196,-1.2432,20.1,-38.9,1.5,3,3
-2.4098,-0.2131,-1.4365,1.2711,0.0752,0.4868,23.43,-39.38,2.91,3,3
-14.1761,0.0251,2.891,3.1104,-1.1344,0.2272,29.37,-40.05,29.53,3,3
-13.5883,3.1436,-0.7063,1.2582,-0.5259,0.0128,36.57,-2.13,45.47,3,3
-12.0728,1.8735,2.1476,1.3725,-0.0971,-0.6659,38.79,18.43,21.2,3,3
-7.7512,2.3715,0.7685,-0.2488,-0.1796,0.3536,38.5,17.6,19.7,3,3
-3.4919,-0.2011,0.5806,-1.00E-04,0.5321,1.1563,37.5,17.1,20.5,3,3
-14.0133,4.5286,7.1479,-0.8236,-0.6756,0.6475,34.91,16.74,22.62,3,3
-9.2907,2.5163,-0.7326,-0.3086,0.1643,-1.0685,33.9,15.1,24,3,3
-2.9209,1.3898,-0.146,-0.8547,0.9218,0.4935,30.1,14.5,28.3,3,3
-8.4264,-0.1353,-3.5183,-2.6464,-0.397,1.5247,26.62,0.25,38.16,3,3
-15.9107,0.9278,-3.2477,-2.9213,0.9035,0.6151,17.22,-28.65,37.03,3,3
-8.8765,1.555,-2.2003,0.736,0.2285,-0.6164,15.88,-37.85,10.16,3,3
-6.8187,-1.4485,-0.6404,0.3175,0.485,-0.7081,19.26,-35.25,3.12,3,3
-18.087,4.5873,-1.5095,-1.0832,1.7605,-0.2585,18.78,-36.04,1.4,3,3
-10.0664,3.8523,3.5207,0.6657,0.3158,-0.6683,21.74,-36.48,-0.18,3,3
-7.9535,2.3391,1.1145,0.2619,0.3873,-0.815,22.35,-39.24,2.78,3,3
-2.4241,0.3998,-0.3855,1.1849,0.46,0.8301,25.4,-41.76,11.14,3,3
-7.3442,-1.1468,-1.2402,1.334,-0.8833,-0.6103,30.02,-36.45,35.5,3,3
-12.2775,2.5893,-0.8835,1.6431,-0.4789,-0.4087,35.27,-1.19,46.2,3,3
-6.7481,3.1017,1.9776,0.7922,-0.2327,-0.2224,39.35,16.07,27.59,3,3
-6.3985,0.826,1.3539,-0.7668,0.2657,-1.0147,36.8,18.91,24.32,3,3
-7.1096,1.4856,-4.525,-1.1192,0.0501,0.653,35.49,18.36,23.45,3,3
-16.0771,2.897,2.9365,0.8942,0.019,-0.4063,33.92,16.58,25.26,3,3
-8.8262,1.3719,0.7374,-0.4693,0.2407,-0.5083,31.76,16.33,25.23,3,3
-9.9503,3.2262,-2.0279,-0.2561,0.6439,0.4819,30.4,13.3,29.5,3,3
-14.6118,1.9405,3.4848,-2.0917,0.5327,0.331,26.25,-2.29,39.71,3,3
-11.6741,3.4321,-2.1536,-2.2891,0.8363,-0.7911,16.3,-33.76,32.51,3,3
-5.4899,1.1229,-0.7602,0.3774,0.2706,-0.716,18.82,-37.81,11.56,3,3
-9.2273,-0.1245,1.3168,0.0176,-0.4471,1.0011,18.69,-36.75,5.96,3,3
-13.7367,2.6959,-1.0127,-0.7772,-0.1808,-0.7905,17.6,-36.7,2,3,3
-5.715,2.8048,2.4576,-0.046,0.3091,-0.2585,21.2,-35.9,0.6,3,3
-9.9994,-1.5921,1.6975,0.1452,-0.3555,-0.2866,22.6,-37.8,2.5,3,3
-9.5481,0.018,2.0375,0.0044,-8.00E-04,-0.011,19,-31.3,7.1,4,3
-9.5493,0.0168,2.0698,0.0118,-0.0032,-0.0012,19.4,-31.4,7.2,4,3
-9.5313,0.0706,2.1045,-0.0108,-0.0014,0.0068,19.2,-31.3,7.2,4,3
-9.5888,0.0706,2.0626,0.0124,-0.0038,-0.0012,19.1,-31.3,7.3,4,3
